User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Charging Duration (hours),Charging Rate(Kw),Charging Cost (USD),Time of Day,Energy Consumed (kwh),Day of Week,State of Charge (Start %),Distance Driven (since last charge) (km),State of Charge (End %),Temperature (°C),Vehicle Age (years),Charger Type,User Type,Latitude,Longitude,Calculation1,Calculation2,Calculation3
User_1244,Nissan Leaf,75,Station_480,New York,21-02-2024 19:00:00,21-02-2024 22:54:00,0.154300684,17.639944526,19.955886463,Night,35.157376755,Tuesday,76.278926511,31.791165375,83.585260834,-6.225485949,4,Level 2,Long-Distance Traveler,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_1245,Tesla Model 3,85,Station_458,Chicago,21-02-2024 20:00:00,21-02-2024 21:28:00,1.807327363,41.690067994,33.388959651,Afternoon,53.119799701,Friday,79.454084217,139.244214230,60.937871554,18.711758045,6,DC Fast Charger,Casual Driver,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_1246,Chevy Bolt,50,Station_393,Houston,21-02-2024 21:00:00,22-02-2024 00:10:00,2.765390790,5.766635774,21.595252536,Morning,43.126038118,Friday,69.618708245,167.617392024,77.396734495,31.057616838,2.124835503,Level 2,Commuter,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_1247,Chevy Bolt,75,Station_219,Los Angeles,21-02-2024 22:00:00,22-02-2024 00:10:00,2.215148821,15.631492192,31.651426513,Afternoon,60.681538390,Wednesday,52.460956012,61.515308079,69.584656500,15.954996732,2,Level 2,Commuter,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_1248,Nissan Leaf,85,Station_205,New York,21-02-2024 23:00:00,22-02-2024 01:36:00,2.008872706,24.859551942,37.398572288,Afternoon,33.674462342,Sunday,57.202077729,230.790832623,71.725309881,25.426401925,1,Level 1,Casual Driver,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_1249,Hyundai Kona,100,Station_211,New York,22-02-2024 00:00:00,22-02-2024 01:10:00,1.603234465,19.102870217,17.026769864,Afternoon,54.548591685,Saturday,65.651328633,44.414634716,86.256685592,26.229535911,3,DC Fast Charger,Commuter,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_1250,BMW i3,62,Station_277,Chicago,22-02-2024 01:00:00,22-02-2024 04:07:00,0.940002177,21.383146368,3.707066616,Afternoon,14.116307055,Friday,27.571039315,262.129415822,60.910861777,0.669345636,5,Level 2,Commuter,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_1251,BMW i3,62,Station_24,Houston,22-02-2024 02:00:00,22-02-2024 03:26:00,1.821809688,39.958116262,3.059041507,Morning,11.321914133,Saturday,59.775886854,111.699082244,53.009166032,-0.886886899,5,Level 1,Long-Distance Traveler,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_1252,Chevy Bolt,50,Station_486,Houston,22-02-2024 03:00:00,22-02-2024 06:26:00,1.724436589,24.450763237,25.204753813,Afternoon,26.586710215,Tuesday,77.975412265,191.387301491,91.452020174,5.320091462,1,Level 1,Long-Distance Traveler,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_1253,Nissan Leaf,75,Station_4,Chicago,22-02-2024 04:00:00,22-02-2024 05:17:00,3.318274234,37.524962196,8.197264329,Evening,65.922204157,Wednesday,34.711808184,31.815420822,99.830388857,-0.647557658,3,Level 2,Commuter,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_1254,BMW i3,62,Station_152,New York,22-02-2024 05:00:00,22-02-2024 06:41:00,0.797132691,24.646181905,9.589103255,Evening,37.515884237,Tuesday,26.135804492,238.750533705,69.594858299,-2.560783313,7,Level 2,Casual Driver,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_1255,Chevy Bolt,100,Station_443,Los Angeles,22-02-2024 06:00:00,22-02-2024 09:26:00,2.469105223,48.073862196,13.656835497,Afternoon,20.074649902,Tuesday,27.431445135,35.449160493,68.085245277,6.231144552,0,DC Fast Charger,Casual Driver,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_1256,Hyundai Kona,100,Station_483,New York,22-02-2024 07:00:00,22-02-2024 10:24:00,1.484035549,38.424900984,39.795797130,Evening,10.390644028,Wednesday,88.861285645,243.314693650,73.181967930,39.394473349,4,DC Fast Charger,Commuter,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_1257,BMW i3,75,Station_259,Houston,22-02-2024 08:00:00,22-02-2024 09:25:00,1.235989774,40.776826989,11.651157794,Afternoon,5.892835164,Saturday,12.905179147,100.990054978,57.543169274,16.892296484,1,Level 2,Commuter,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_1258,Chevy Bolt,75,Station_324,New York,22-02-2024 09:00:00,22-02-2024 10:34:00,3.001670866,6.023479239,6.771002972,Morning,48.524914269,Tuesday,53.067247905,119.990780953,90.076231456,37.131539819,6,Level 2,Commuter,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_1259,Chevy Bolt,100,Station_357,Los Angeles,22-02-2024 10:00:00,22-02-2024 10:41:00,2.461593714,9.166036637,29.471876567,Morning,51.944977764,Monday,61.464013283,220.775435916,96.389604761,14.483399483,3,Level 1,Commuter,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_1260,Tesla Model 3,85,Station_168,San Francisco,22-02-2024 11:00:00,22-02-2024 12:38:00,3.247462577,41.237211277,25.792472902,Evening,20.790436013,Saturday,49.966932250,259.924188330,63.111132294,22.897385269,2,Level 1,Long-Distance Traveler,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_1261,Hyundai Kona,100,Station_176,New York,22-02-2024 12:00:00,22-02-2024 14:43:00,1.732267679,18.937607699,37.660795124,Evening,49.483458374,Sunday,23.264357666,49.054206121,53.993533700,-7.478114898,4,Level 1,Long-Distance Traveler,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_1262,Tesla Model 3,75,Station_310,Chicago,22-02-2024 13:00:00,22-02-2024 14:58:00,0.434889935,24.646181905,25.021181816,Afternoon,25.527547212,Sunday,20.065397433,265.238348938,80.320746599,18.996539534,4,Level 1,Commuter,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_1263,Nissan Leaf,50,Station_291,San Francisco,22-02-2024 14:00:00,22-02-2024 17:42:00,1.298271579,43.007658055,37.060939936,Night,19.958025276,Friday,15.820122022,51.421823946,53.374812265,30.006274376,2,Level 1,Casual Driver,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_1264,Tesla Model 3,50,Station_479,Chicago,22-02-2024 15:00:00,22-02-2024 15:54:00,3.982832649,22.707132979,35.801272889,Afternoon,33.694161775,Wednesday,87.129994562,29.812878947,70.555306114,10.607186287,4,DC Fast Charger,Long-Distance Traveler,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_1265,Tesla Model 3,50,Station_56,Chicago,22-02-2024 16:00:00,22-02-2024 16:30:00,0.919046299,31.312481352,39.253706089,Afternoon,45.159373172,Sunday,11.792607718,61.506669249,50.751664788,17.258362409,5,Level 1,Commuter,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_1266,BMW i3,100,Station_108,Chicago,22-02-2024 17:00:00,22-02-2024 20:09:00,3.574189370,48.321236167,9.975404653,Morning,60.831103553,Wednesday,26.450246518,29.674901100,83.898866667,3.171791759,6.561021127,Level 2,Casual Driver,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_1267,Chevy Bolt,75,Station_473,New York,22-02-2024 18:00:00,22-02-2024 20:40:00,1.232834667,43.980224534,22.560837735,Night,40.480082812,Saturday,76.703066504,286.323365000,87.030390277,15.612703169,3.224934966,DC Fast Charger,Long-Distance Traveler,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_1268,Hyundai Kona,100,Station_296,Houston,22-02-2024 19:00:00,22-02-2024 20:18:00,1.424909572,37.749946178,36.548601544,Night,47.678273750,Monday,75.290209272,268.695124462,67.253193309,27.780963511,0,Level 1,Long-Distance Traveler,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_1269,Tesla Model 3,85,Station_461,San Francisco,22-02-2024 20:00:00,22-02-2024 22:56:00,1.920578841,57.099752174,10.218234727,Afternoon,27.637934019,Monday,38.422520207,206.439541195,73.058618684,9.383136165,7,Level 1,Commuter,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_1270,Hyundai Kona,62,Station_324,Los Angeles,22-02-2024 21:00:00,22-02-2024 22:29:00,3.894159899,47.723498220,21.566907773,Morning,66.461054128,Monday,61.049162183,250.864366585,70.390150655,18.390040022,0.020155741,Level 1,Casual Driver,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_1271,Tesla Model 3,75,Station_302,Houston,22-02-2024 22:00:00,23-02-2024 01:06:00,0.548377714,37.246495655,15.367365393,Evening,40.480082812,Monday,19.890941387,49.122660043,62.232233911,-2.462733809,4,Level 2,Commuter,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_1272,Nissan Leaf,75,Station_334,New York,22-02-2024 23:00:00,23-02-2024 02:27:00,2.337807459,36.932241678,25.857017827,Morning,40.480082812,Thursday,74.553612283,56.902261636,83.232035605,37.492518302,7,Level 1,Long-Distance Traveler,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_1273,Tesla Model 3,62,Station_141,Chicago,23-02-2024 00:00:00,23-02-2024 00:31:00,3.993692464,36.800425264,36.565176246,Evening,10.201613010,Wednesday,67.363048106,131.970736877,94.846137051,12.616241444,1,Level 2,Casual Driver,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_1274,BMW i3,85,Station_155,Los Angeles,23-02-2024 01:00:00,23-02-2024 02:42:00,3.926797666,23.402241200,24.015707430,Morning,67.614643855,Tuesday,65.527701748,227.062938603,55.094041397,6.143677509,0,Level 2,Long-Distance Traveler,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_1275,Chevy Bolt,85,Station_262,San Francisco,23-02-2024 02:00:00,23-02-2024 05:33:00,3.623260788,35.317124037,9.934768943,Night,8.936913796,Wednesday,27.047854492,79.489033713,93.460876608,14.331095345,6,Level 1,Commuter,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_1276,Nissan Leaf,62,Station_273,Houston,23-02-2024 03:00:00,23-02-2024 05:54:00,3.692237458,27.121429901,27.370437098,Morning,26.444033123,Sunday,63.481603871,265.560562906,80.477755082,14.394105492,3,Level 1,Commuter,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_1277,Tesla Model 3,100,Station_420,Houston,23-02-2024 04:00:00,23-02-2024 07:37:00,0.730265847,13.302986685,13.088605863,Afternoon,42.017959495,Wednesday,55.038404848,1.899537885,70.450057054,14.641852952,5,DC Fast Charger,Long-Distance Traveler,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_1278,Hyundai Kona,75,Station_232,Los Angeles,23-02-2024 05:00:00,23-02-2024 07:19:00,1.768621411,24.646181905,25.537205088,Evening,27.997204886,Wednesday,59.660627343,212.708284789,95.054221211,-6.855072545,0,DC Fast Charger,Commuter,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_1279,Nissan Leaf,50,Station_241,New York,23-02-2024 06:00:00,23-02-2024 09:13:00,2.539178254,14.239592112,26.033505874,Morning,34.541347621,Monday,16.960526964,181.853837220,84.599056257,13.028878137,2,DC Fast Charger,Commuter,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_1280,Nissan Leaf,100,Station_355,San Francisco,23-02-2024 07:00:00,23-02-2024 08:30:00,3.883982813,23.098143353,11.980655665,Morning,67.078282160,Monday,23.032215463,195.719704088,95.028311766,5.010027882,3,Level 2,Long-Distance Traveler,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_1281,Tesla Model 3,100,Station_337,Los Angeles,23-02-2024 08:00:00,23-02-2024 08:46:00,3.775135400,18.685293656,24.192509855,Evening,39.706995567,Thursday,34.037647562,209.371769978,96.365747954,0.259103127,7,Level 1,Casual Driver,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_1282,Nissan Leaf,50,Station_489,Chicago,23-02-2024 09:00:00,23-02-2024 10:18:00,2.246433518,11.019391595,5.388237273,Morning,6.448880265,Saturday,26.982928701,153.596787736,98.397370108,12.193184724,7,DC Fast Charger,Long-Distance Traveler,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_1283,Hyundai Kona,62,Station_258,San Francisco,23-02-2024 10:00:00,23-02-2024 11:45:00,3.777668753,19.480123954,12.899607466,Evening,30.751503981,Wednesday,49.526883458,129.545565760,68.653107343,31.980349802,0.190046926,Level 2,Long-Distance Traveler,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_1284,Nissan Leaf,50,Station_249,Houston,23-02-2024 11:00:00,23-02-2024 14:37:00,0.758400248,45.518844308,20.899344943,Night,28.802924980,Friday,73.686855702,22.332726169,81.232776264,-0.257359046,3,DC Fast Charger,Casual Driver,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_1285,Hyundai Kona,63.990543629,Station_77,Los Angeles,23-02-2024 12:00:00,23-02-2024 14:57:00,1.932805944,24.646181905,35.732028348,Evening,30.987566552,Saturday,73.307240257,203.060254036,76.174641953,28.353832877,5,DC Fast Charger,Commuter,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_1286,Tesla Model 3,100,Station_180,Houston,23-02-2024 13:00:00,23-02-2024 16:27:00,3.708384638,26.726596804,21.843794883,Evening,85.039854306,Sunday,32.362801961,279.866717977,55.988657925,22.669920271,7,Level 1,Casual Driver,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_1287,Chevy Bolt,50,Station_66,Houston,23-02-2024 14:00:00,23-02-2024 16:40:00,2.679451387,32.994341530,30.859522824,Night,47.767847343,Thursday,13.709453505,221.535828133,97.589405324,15.363257980,6,Level 1,Long-Distance Traveler,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_1288,Nissan Leaf,62,Station_308,Houston,23-02-2024 15:00:00,23-02-2024 16:12:00,1.121155295,35.730229366,26.414588326,Morning,57.454421168,Sunday,32.341871528,57.289510474,89.617145591,33.490598453,1,Level 2,Casual Driver,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_1289,Chevy Bolt,50,Station_348,New York,23-02-2024 16:00:00,23-02-2024 17:26:00,1.813429149,16.557852451,22.147063906,Morning,45.939455076,Monday,77.013905489,232.599205587,73.313712027,27.574083776,0,Level 1,Commuter,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_1290,Hyundai Kona,50,Station_171,Houston,23-02-2024 17:00:00,23-02-2024 18:19:00,0.805284486,42.136989661,23.996065181,Night,49.534809456,Sunday,79.740682384,279.438669601,53.905259346,4.524374960,5,DC Fast Charger,Casual Driver,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_1291,Nissan Leaf,100,Station_474,Chicago,23-02-2024 18:00:00,23-02-2024 21:45:00,2.181389809,9.721254708,33.817220614,Afternoon,52.739773206,Wednesday,77.810615871,56.860800711,89.794521662,37.118242329,4,Level 2,Casual Driver,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_1292,BMW i3,50,Station_22,Chicago,23-02-2024 19:00:00,23-02-2024 22:58:00,2.768766276,37.393092407,24.521404012,Evening,61.932979872,Monday,39.914802094,17.954439564,53.246014410,0.710857608,0.845189621,Level 2,Long-Distance Traveler,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_1293,Chevy Bolt,85,Station_367,San Francisco,23-02-2024 20:00:00,23-02-2024 23:27:00,3.463646934,50.350624083,8.483284286,Morning,23.437875326,Saturday,81.159387657,22.624094919,93.275823173,14.785234289,5,Level 2,Casual Driver,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_1294,Nissan Leaf,62,Station_107,Houston,23-02-2024 21:00:00,23-02-2024 22:06:00,0.728101986,11.737244078,20.704259794,Morning,8.315805795,Tuesday,38.553389567,271.525530233,56.847684459,35.821776109,2.928811331,Level 2,Long-Distance Traveler,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_1295,Chevy Bolt,50,Station_439,Houston,23-02-2024 22:00:00,23-02-2024 23:15:00,3.411449704,29.830665356,18.818112000,Evening,10.185000186,Monday,63.634707525,83.873738333,22.886258036,26.524155476,6,Level 1,Commuter,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_1296,Nissan Leaf,100,Station_323,Los Angeles,23-02-2024 23:00:00,24-02-2024 02:19:00,3.942567772,7.477687526,24.898004469,Evening,71.945059230,Monday,21.348620888,185.763425476,74.290003255,24.851344366,5,DC Fast Charger,Casual Driver,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_1297,Tesla Model 3,100,Station_227,New York,24-02-2024 00:00:00,24-02-2024 00:44:00,2.416209516,43.773377108,27.714376938,Evening,9.209067931,Thursday,44.006425371,58.799043403,78.660855878,9.626570734,7,Level 1,Casual Driver,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_1298,Chevy Bolt,80.245001011,Station_444,San Francisco,24-02-2024 01:00:00,24-02-2024 04:10:00,1.673140952,6.453837984,7.492841006,Afternoon,21.918495812,Tuesday,69.628023065,198.593594360,62.803138771,29.094635425,7,Level 1,Long-Distance Traveler,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_1299,BMW i3,85,Station_442,Houston,24-02-2024 02:00:00,24-02-2024 03:49:00,1.171874032,37.736218702,27.460574766,Night,21.795382498,Saturday,55.134362234,39.039982022,68.547403882,-4.052803771,5,Level 2,Long-Distance Traveler,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_1300,BMW i3,62,Station_396,Los Angeles,24-02-2024 03:00:00,24-02-2024 05:48:00,1.475451494,41.515196392,7.260077621,Afternoon,27.994930739,Friday,87.543548989,42.800627669,57.434088091,3.891727294,5,Level 1,Commuter,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_1301,Hyundai Kona,62,Station_216,New York,24-02-2024 04:00:00,24-02-2024 06:57:00,1.926370331,22.867757720,17.069973350,Afternoon,35.762282692,Friday,11.854880943,273.507012625,114.167842043,39.207638266,3,Level 1,Long-Distance Traveler,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_1302,Nissan Leaf,85,Station_69,San Francisco,24-02-2024 05:00:00,24-02-2024 05:53:00,1.793903740,31.745765672,27.962489094,Evening,7.917185919,Friday,69.708872661,18.782415924,55.144886701,11.765678369,3,DC Fast Charger,Long-Distance Traveler,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_1303,Chevy Bolt,60.803164016,Station_84,San Francisco,24-02-2024 06:00:00,24-02-2024 08:34:00,4.299202474,11.078210345,11.413851000,Night,26.177455066,Wednesday,35.299875345,76.339366002,82.017107645,-8.553374886,3,Level 2,Commuter,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_1304,Hyundai Kona,81.062030289,Station_103,Houston,24-02-2024 07:00:00,24-02-2024 10:41:00,1.695958327,13.487242068,14.317811789,Morning,40.480082812,Friday,83.091206943,11.256661780,76.501221276,13.737856170,5,Level 1,Long-Distance Traveler,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_1305,Chevy Bolt,46.172872504,Station_39,San Francisco,24-02-2024 08:00:00,24-02-2024 10:27:00,2.736072147,42.337925502,21.104452583,Evening,60.251440690,Wednesday,38.878522323,173.292993622,51.845622771,31.547643197,6,Level 2,Long-Distance Traveler,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_1306,Nissan Leaf,50,Station_13,Los Angeles,24-02-2024 09:00:00,24-02-2024 10:49:00,2.131400837,14.188891498,9.253937426,Night,15.691719285,Saturday,83.918214509,194.779328846,66.782942514,12.267054534,1,DC Fast Charger,Long-Distance Traveler,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_1307,BMW i3,75,Station_297,San Francisco,24-02-2024 10:00:00,24-02-2024 12:03:00,0.557213328,45.863832008,22.930047951,Morning,54.825113335,Saturday,71.307837106,69.728623421,96.797812260,23.601369784,5,Level 1,Long-Distance Traveler,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_1308,Tesla Model 3,85,Station_313,Chicago,24-02-2024 11:00:00,24-02-2024 12:34:00,1.566585949,17.129991801,5.709498044,Afternoon,65.232543164,Monday,48.170846390,35.635201607,61.353665834,33.937637226,4,DC Fast Charger,Commuter,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
